Biblioteca pynvml encontrada, mas não foi possível inicializar.
[INFO] [1762876497.351684996] [performance_monitor_node]: CPU: 54.8%, RAM: 2504 MB
[INFO] [1762876498.350527899] [performance_monitor_node]: CPU: 43.9%, RAM: 2513 MB
[INFO] [1762876499.350337322] [performance_monitor_node]: CPU: 45.5%, RAM: 2529 MB
[INFO] [1762876500.350090004] [performance_monitor_node]: CPU: 40.2%, RAM: 2524 MB
[INFO] [1762876501.350947039] [performance_monitor_node]: CPU: 57.2%, RAM: 2534 MB
[INFO] [1762876502.355333619] [performance_monitor_node]: CPU: 50.9%, RAM: 2528 MB
[INFO] [1762876503.352729260] [performance_monitor_node]: CPU: 55.9%, RAM: 2534 MB
[INFO] [1762876504.352376367] [performance_monitor_node]: CPU: 48.8%, RAM: 2531 MB
[INFO] [1762876505.353977071] [performance_monitor_node]: CPU: 59.1%, RAM: 2533 MB
[INFO] [1762876506.357476556] [performance_monitor_node]: CPU: 45.6%, RAM: 2526 MB
[INFO] [1762876507.354262344] [performance_monitor_node]: CPU: 42.5%, RAM: 2539 MB
[INFO] [1762876508.352809839] [performance_monitor_node]: CPU: 42.5%, RAM: 2539 MB
[INFO] [1762876509.353868430] [performance_monitor_node]: CPU: 58.2%, RAM: 2539 MB
[INFO] [1762876510.351670701] [performance_monitor_node]: CPU: 66.6%, RAM: 2541 MB
[INFO] [1762876511.351872773] [performance_monitor_node]: CPU: 41.6%, RAM: 2531 MB
[INFO] [1762876512.350035248] [performance_monitor_node]: CPU: 46.9%, RAM: 2536 MB
[INFO] [1762876513.353734419] [performance_monitor_node]: CPU: 64.3%, RAM: 2535 MB
[INFO] [1762876514.349978354] [performance_monitor_node]: CPU: 58.0%, RAM: 2534 MB
[INFO] [1762876515.349948981] [performance_monitor_node]: CPU: 39.4%, RAM: 2534 MB
[INFO] [1762876516.349968182] [performance_monitor_node]: CPU: 55.6%, RAM: 2534 MB
[INFO] [1762876517.351506293] [performance_monitor_node]: CPU: 43.7%, RAM: 2533 MB
[INFO] [1762876518.349984695] [performance_monitor_node]: CPU: 43.1%, RAM: 2541 MB
[INFO] [1762876519.350051248] [performance_monitor_node]: CPU: 42.9%, RAM: 2528 MB
[INFO] [1762876520.349919448] [performance_monitor_node]: CPU: 60.8%, RAM: 2543 MB
[INFO] [1762876521.351600449] [performance_monitor_node]: CPU: 43.0%, RAM: 2532 MB
[INFO] [1762876522.351749224] [performance_monitor_node]: CPU: 57.8%, RAM: 2557 MB
[INFO] [1762876523.351998815] [performance_monitor_node]: CPU: 61.2%, RAM: 2539 MB
[INFO] [1762876524.350367512] [performance_monitor_node]: CPU: 41.3%, RAM: 2544 MB
[INFO] [1762876525.351407475] [performance_monitor_node]: CPU: 39.1%, RAM: 2554 MB
[INFO] [1762876526.352095158] [performance_monitor_node]: CPU: 56.4%, RAM: 2556 MB
[INFO] [1762876527.350205930] [performance_monitor_node]: CPU: 42.5%, RAM: 2557 MB
